user_id,retained_d7,retained_d30,total_revenue_30d,churn_risk
U02939,1,1,46.75,low
U02940,1,1,86.25,low
U02941,1,1,13.35,low
U02942,1,1,0.0,low
U02943,1,1,0.0,medium
U02944,0,0,0.0,medium
U02945,1,1,0.0,low
U02946,1,1,0.0,low
U02947,0,0,0.0,medium
U02948,1,1,0.0,medium
U02949,1,1,0.0,low
U02950,0,1,0.0,low
U02951,1,1,49.33,low
U02952,1,1,25.77,low
U02953,1,1,0.0,low
U02954,1,0,0.0,medium
U02955,1,0,0.0,medium
U02956,0,0,99.49,high
U02957,1,1,49.87,low
U02958,1,0,0.0,medium
U02959,0,1,0.0,medium
U02960,1,0,11.32,low
U02961,1,1,50.09,low
U02962,1,1,0.0,medium
U02963,0,0,0.0,high
U02964,1,0,25.12,low
U02965,1,0,27.21,medium
U02966,1,1,0.0,low
U02967,0,0,28.13,medium
U02968,1,1,0.0,low
U02969,0,0,0.0,medium
U02970,1,1,0.0,low
U02971,1,0,28.76,medium
U02972,0,0,0.0,high
U02973,1,1,0.0,low
U02974,0,0,0.0,low
U02975,1,1,0.0,low
U02976,1,0,12.72,low
U02977,1,1,0.0,low
U02978,0,0,6.85,high
U02979,1,1,0.0,low
U02980,1,0,40.85,low
U02981,1,1,0.0,medium
U02982,1,1,0.0,low
U02983,0,0,0.0,high
U02984,1,1,0.0,medium
U02985,1,1,0.0,medium
U02986,1,1,26.77,low
U02987,1,0,0.0,low
U02988,1,0,0.0,high
U02989,0,0,0.0,high
U02990,1,1,35.22,low
U02991,1,1,0.0,low
U02992,1,0,6.22,low
U02993,1,0,21.18,low
U02994,0,0,0.0,high
U02995,0,0,0.0,medium
U02996,1,0,0.0,low
U02997,0,1,0.0,medium
U02998,1,1,4.0,low
U02999,0,0,0.0,medium
U03000,1,1,4.75,low
U03001,1,1,4.52,low
U03002,0,0,23.02,low
U03003,0,0,0.0,medium
U03004,1,1,63.46,low
U03005,0,1,29.03,low
U03006,1,1,18.39,low
U03007,1,1,0.0,medium
U03008,0,0,0.0,low
U03009,1,1,0.0,low
U03010,0,1,14.88,low
U03011,0,1,17.56,low
U03012,0,0,0.0,high
U03013,1,1,0.0,low
U03014,0,0,0.0,medium
U03015,1,1,0.0,medium
U03016,0,0,36.48,high
U03017,0,0,40.88,high
U03018,1,0,26.71,low
U03019,1,1,0.0,low
U03020,0,0,8.09,low
U03021,1,1,0.0,low
U03022,1,1,0.0,low
U03023,1,1,0.0,medium
U03024,1,1,0.0,low
U03025,0,0,0.0,medium
U03026,1,1,27.96,low
U03027,1,1,11.0,low
U03028,1,1,12.23,medium
U03029,1,1,20.86,low
U03030,1,1,0.0,low
U03031,1,1,0.0,low
U03032,0,0,62.59,high
U03033,1,1,0.0,low
U03034,1,1,0.0,low
U03035,1,0,0.0,low
U03036,1,1,17.03,low
U03037,1,1,0.0,low
U03038,0,0,0.0,medium
U03039,1,1,0.0,medium
U03040,1,1,30.86,low
U03041,0,0,0.0,high
U03042,1,1,0.0,low
U03043,1,1,0.0,low
U03044,0,0,0.0,medium
U03045,1,1,35.69,low
U03046,0,0,41.77,low
U03047,0,0,0.0,high
U03048,0,0,0.0,low
U03049,0,0,46.71,low
U03050,1,1,31.43,low
U03051,1,0,0.0,low
U03052,1,1,0.0,low
U03053,1,1,9.33,low
U03054,1,1,0.0,low
U03055,0,0,0.0,medium
U03056,0,0,0.0,high
U03057,1,1,44.05,low
U03058,1,1,49.68,low
U03059,1,1,0.0,low
U03060,0,0,0.0,low
U03061,1,1,8.76,low
U03062,1,1,0.0,low
U03063,0,0,0.0,low
U03064,1,1,0.0,low
U03065,0,0,0.0,low
U03066,1,1,0.0,low
U03067,0,0,10.13,high
U03068,0,0,0.0,medium
U03069,1,0,0.0,medium
U03070,1,1,0.0,low
U03071,1,1,17.71,low
U03072,0,0,11.74,low
U03073,1,0,40.32,medium
U03074,1,1,15.18,low
U03075,0,0,36.42,low
U03076,1,1,0.0,low
U03077,0,0,24.84,low
U03078,1,0,16.26,low
U03079,0,0,28.96,low
U03080,1,1,39.86,low
U03081,1,1,0.0,low
U03082,1,1,55.65,low
U03083,0,0,24.08,medium
U03084,0,0,0.0,high
U03085,0,1,38.87,low
U03086,1,0,5.9,medium
U03087,1,1,0.0,low
U03088,1,1,75.69,low
U03089,1,1,0.0,low
U03090,1,0,0.0,medium
U03091,0,1,34.76,low
U03092,1,1,37.7,medium
U03093,0,0,0.0,low
U03094,0,0,0.0,low
U03095,0,1,0.0,low
U03096,1,0,0.0,medium
U03097,0,1,48.13,low
U03098,1,1,9.0,low
U03099,1,1,0.0,low
U03100,1,1,0.0,low
U03101,1,1,39.58,low
U03102,1,1,0.0,low
U03103,1,0,0.0,low
U03104,1,1,0.0,low
U03105,1,1,32.42,low
U03106,1,1,0.0,low
U03107,1,1,0.0,low
U03108,0,0,0.0,low
U03109,1,1,0.0,low
U03110,0,0,0.0,high
U03111,0,1,0.0,low
U03112,1,0,0.0,low
U03113,1,0,44.28,low
U03114,1,1,7.87,low
U03115,0,0,50.99,low
U03116,1,0,43.28,low
U03117,1,0,0.0,medium
U03118,1,1,0.0,low
U03119,1,1,41.96,low
U03120,0,0,31.47,medium
U03121,1,0,16.07,medium
U03122,1,1,0.0,low
U03123,1,1,0.0,low
U03124,1,1,0.0,low
U03125,1,1,0.0,low
U03126,1,1,0.0,low
U03127,0,0,0.0,medium
U03128,1,1,31.61,low
U03129,1,0,16.02,low
U03130,1,0,6.17,medium
U03131,0,0,0.0,low
U03132,1,1,31.74,medium
U03133,0,0,0.0,low
U03134,1,1,6.04,low
U03135,1,1,0.0,low
U03136,1,0,19.32,medium
U03137,0,1,0.0,low
U03138,1,0,0.0,low
U03139,0,0,0.0,medium
U03140,0,0,0.0,medium
U03141,0,1,0.0,high
U03142,1,1,22.87,low
U03143,1,1,0.0,low
U03144,0,0,0.0,medium
U03145,1,1,0.0,medium
U03146,1,1,48.28,low
U03147,1,1,0.0,low
U03148,1,1,0.0,low
U03149,1,1,0.0,low
U03150,0,0,0.0,low
U03151,1,1,48.54,low
U03152,1,1,33.31,low
U03153,0,1,0.0,low
U03154,1,1,0.0,high
U03155,1,1,61.94,low
U03156,1,1,36.03,low
U03157,0,0,0.0,medium
U03158,1,1,0.0,low
U03159,1,0,21.32,low
U03160,1,1,0.0,low
U03161,1,1,0.0,low
U03162,0,0,5.58,medium
U03163,0,0,0.0,medium
U03164,1,1,0.0,low
U03165,1,0,40.38,low
U03166,0,0,0.0,medium
U03167,1,1,39.79,low
U03168,0,1,30.47,medium
U03169,1,1,25.4,low
U03170,0,0,0.0,high
U03171,1,1,0.0,low
U03172,1,1,17.54,low
U03173,1,1,0.0,low
U03174,1,0,8.45,low
U03175,1,1,4.24,low
U03176,1,0,29.28,medium
U03177,1,1,19.42,low
U03178,1,1,0.0,medium
U03179,1,1,0.0,low
U03180,0,1,41.5,medium
U03181,1,1,21.66,low
U03182,1,1,0.0,low
U03183,0,0,0.0,medium
U03184,1,1,0.0,low
U03185,1,1,0.0,low
U03186,1,1,0.0,low
U03187,1,0,31.69,low
U03188,1,1,0.0,low
U03189,1,1,0.0,low
U03190,1,0,16.43,high
U03191,1,1,36.15,low
U03192,1,1,0.0,low
U03193,0,0,0.0,medium
U03194,1,1,10.73,low
U03195,1,0,0.0,low
U03196,0,0,0.0,medium
U03197,0,0,0.0,medium
U03198,1,1,0.0,low
U03199,1,0,0.0,low
U03200,1,1,9.82,low
U03201,0,1,0.0,low
U03202,0,0,12.96,medium
U03203,1,1,0.0,low
U03204,1,1,48.55,medium
U03205,1,1,10.64,low
U03206,1,0,0.0,low
U03207,0,0,26.32,high
U03208,1,1,0.0,low
U03209,0,0,0.0,low
U03210,1,1,0.0,low
U03211,0,0,0.0,medium
U03212,0,0,0.0,medium
U03213,1,1,0.0,high
U03214,1,1,0.0,medium
U03215,0,0,0.0,low
U03216,1,1,21.44,low
U03217,0,0,0.0,high
U03218,0,0,0.0,low
U03219,0,0,0.0,medium
U03220,1,1,39.86,low
U03221,0,0,0.0,medium
U03222,1,1,0.0,low
U03223,1,1,0.0,low
U03224,1,1,0.0,low
U03225,0,0,0.0,medium
U03226,1,0,20.64,low
U03227,1,1,13.11,low
U03228,0,0,0.0,medium
U03229,1,1,0.0,low
U03230,1,1,0.0,low
U03231,1,1,37.88,low
U03232,0,0,17.48,low
U03233,0,0,0.0,low
U03234,1,1,22.7,low
U03235,1,1,0.0,low
U03236,0,1,10.55,medium
U03237,0,1,0.0,medium
U03238,1,1,0.0,low
U03239,0,0,45.43,medium
U03240,1,1,0.0,low
U03241,0,0,0.0,medium
U03242,1,1,0.0,low
U03243,0,0,29.47,medium
U03244,1,1,0.0,low
U03245,1,1,63.3,medium
U03246,1,1,29.18,low
U03247,0,0,42.12,medium
U03248,0,0,23.77,low
U03249,0,1,0.0,medium
U03250,1,1,0.0,low
U03251,1,1,2.59,low
U03252,0,0,0.0,high
U03253,1,1,0.0,low
U03254,0,0,0.0,medium
U03255,0,0,0.0,medium
U03256,1,0,40.59,low
U03257,1,1,0.0,low
U03258,1,1,0.0,medium
U03259,0,1,0.0,low
U03260,0,1,28.56,low
U03261,1,1,6.55,low
U03262,1,1,0.0,low
U03263,0,0,0.0,medium
U03264,1,1,0.0,medium
U03265,1,0,23.53,low
U03266,1,0,42.33,low
U03267,1,1,64.68,low
U03268,1,0,0.0,low
U03269,1,0,46.42,high
U03270,1,1,9.13,low
U03271,1,0,29.65,low
U03272,1,1,81.22,low
U03273,0,0,0.0,low
U03274,1,1,38.18,low
U03275,0,0,43.14,medium
U03276,1,1,48.12,low
U03277,1,1,0.0,low
U03278,1,1,0.0,low
U03279,1,1,17.15,low
U03280,0,1,22.67,low
U03281,1,1,0.0,low
U03282,0,0,0.0,medium
U03283,1,1,18.31,low
U03284,0,1,144.65,medium
U03285,0,0,0.0,high
U03286,1,1,0.0,low
U03287,1,0,11.1,medium
U03288,0,0,0.0,medium
U03289,1,1,36.41,medium
U03290,0,0,0.0,medium
U03291,0,0,0.0,medium
U03292,1,0,48.5,low
U03293,1,0,0.0,low
U03294,0,1,0.0,low
U03295,1,1,42.28,low
U03296,1,1,15.4,low
U03297,1,1,67.2,low
U03298,1,1,41.28,low
U03299,0,0,45.61,medium
U03300,0,0,0.0,medium
U03301,1,1,0.0,low
U03302,0,1,69.8,medium
U03303,0,0,0.0,low
U03304,1,1,5.72,low
U03305,0,0,0.0,medium
U03306,0,1,0.0,low
U03307,1,1,31.49,low
U03308,0,0,0.0,medium
U03309,1,1,48.86,low
U03310,1,1,18.98,low
U03311,0,1,21.09,low
U03312,1,0,55.75,low
U03313,1,1,5.01,low
U03314,0,1,18.46,low
U03315,1,1,0.0,low
U03316,0,0,0.0,medium
U03317,1,1,0.0,low
U03318,0,0,7.55,low
U03319,1,0,0.0,medium
U03320,1,0,0.0,low
U03321,1,1,0.0,medium
U03322,0,1,0.0,high
U03323,1,1,26.92,low
U03324,1,0,50.06,low
U03325,1,1,0.0,low
U03326,1,1,0.0,low
U03327,0,0,0.0,medium
U03328,1,1,20.16,low
U03329,0,0,23.24,low
U03330,1,1,0.0,low
U03331,1,1,14.43,low
U03332,1,0,0.0,low
U03333,1,1,0.0,low
U03334,0,1,0.0,medium
U03335,1,1,35.76,low
U03336,1,1,16.72,low
U03337,1,0,0.0,low
U03338,1,1,0.0,medium
U03339,1,1,0.0,low
U03340,1,0,25.9,low
U03341,1,1,21.26,low
U03342,1,1,12.86,medium
U03343,1,0,0.0,low
U03344,1,1,0.0,low
U03345,1,1,0.0,low
U03346,1,1,0.0,medium
U03347,1,1,0.0,low
U03348,1,1,79.42,low
U03349,0,0,0.0,high
U03350,0,1,0.0,low
U03351,1,0,8.97,medium
U03352,1,1,0.0,low
U03353,1,1,7.04,low
U03354,1,0,8.87,medium
U03355,1,1,0.0,high
U03356,1,1,28.09,low
U03357,1,1,15.0,low
U03358,1,1,0.0,medium
U03359,1,0,0.0,medium
U03360,1,1,0.0,low
U03361,1,1,0.0,low
U03362,1,1,36.79,low
U03363,1,0,15.84,low
U03364,0,0,0.0,low
U03365,1,0,0.0,low
U03366,0,0,29.04,low
U03367,0,0,37.89,medium
U03368,1,1,26.25,low
U03369,1,1,9.34,low
U03370,1,1,0.0,low
U03371,1,1,37.83,low
U03372,1,1,0.0,low
U03373,0,1,0.0,low
U03374,1,1,9.88,low
U03375,1,1,0.0,low
U03376,1,1,0.0,low
U03377,0,1,81.43,medium
U03378,1,1,0.0,low
U03379,1,1,11.95,low
U03380,1,1,21.72,low
U03381,1,1,0.0,low
U03382,1,0,33.06,low
U03383,1,1,45.03,low
U03384,1,0,15.01,low
U03385,0,0,27.81,low
U03386,0,0,15.58,low
U03387,0,0,0.0,low
U03388,1,1,62.14,low
U03389,0,0,36.73,medium
U03390,1,1,7.96,low
U03391,0,0,35.57,low
U03392,1,1,0.0,medium
U03393,0,0,7.72,low
U03394,1,1,0.0,low
U03395,1,0,17.28,low
U03396,1,1,54.66,low
U03397,1,1,68.22,low
U03398,1,1,27.8,low
U03399,1,0,0.0,medium
U03400,0,0,34.09,medium
U03401,1,1,26.58,low
U03402,1,1,0.0,low
U03403,1,1,52.48,low
U03404,1,1,30.12,low
U03405,1,1,0.0,low
U03406,1,1,9.53,low
U03407,0,1,0.0,high
U03408,1,1,0.0,low
U03409,1,1,29.12,low
U03410,0,1,44.26,medium
U03411,1,1,6.53,low
U03412,0,1,41.63,low
U03413,1,1,0.0,low
U03414,1,1,20.15,low
U03415,1,0,0.0,medium
U03416,1,1,81.84,low
U03417,0,1,16.98,low
U03418,1,1,0.0,low
U03419,1,1,27.35,low
U03420,1,1,0.0,low
U03421,1,1,0.0,low
U03422,0,0,0.0,medium
U03423,0,0,18.2,medium
U03424,0,1,16.02,medium
U03425,0,0,65.91,medium
U03426,1,1,0.0,low
U03427,1,0,0.0,low
U03428,0,1,0.0,low
U03429,0,0,0.0,medium
U03430,1,1,0.0,low
U03431,0,0,0.0,medium
U03432,1,1,0.0,low
U03433,0,1,0.0,low
U03434,1,1,41.77,low
U03435,1,1,0.0,low
U03436,0,0,0.0,medium
U03437,0,0,0.0,low
U03438,1,1,13.45,low
U03439,0,1,66.99,low
U03440,0,1,0.0,low
U03441,0,0,34.6,medium
U03442,1,1,39.73,low
U03443,0,1,0.0,low
U03444,1,0,0.0,low
U03445,1,1,3.53,low
U03446,1,1,0.0,medium
U03447,0,1,0.0,low
U03448,1,0,46.83,low
U03449,0,0,0.0,low
U03450,1,1,0.0,low
U03451,0,0,0.0,medium
U03452,1,1,17.89,low
U03453,0,0,16.39,medium
U03454,1,1,0.0,low
U03455,0,0,0.0,low
U03456,1,1,15.62,low
U03457,1,1,63.44,low
U03458,1,1,46.92,low
U03459,1,1,0.0,low
U03460,0,0,0.0,medium
U03461,1,1,5.1,low
U03462,1,1,17.47,medium
U03463,1,1,18.29,low
U03464,0,0,34.97,medium
U03465,1,1,0.0,medium
U03466,1,1,5.98,low
U03467,1,0,0.0,low
U03468,1,1,5.32,low
U03469,1,1,0.0,low
U03470,0,0,16.95,low
U03471,1,1,0.0,low
U03472,1,1,0.0,low
U03473,1,1,31.2,low
U03474,1,1,0.0,low
U03475,1,1,0.0,low
U03476,1,0,46.91,low
U03477,1,0,32.87,medium
U03478,0,0,35.59,high
U03479,1,1,14.63,low
U03480,0,1,0.0,low
U03481,0,1,43.84,low
U03482,1,0,0.0,low
U03483,1,1,18.26,low
U03484,1,1,0.0,low
U03485,1,1,10.02,medium
U03486,0,0,0.0,low
U03487,1,1,0.0,low
U03488,0,0,22.48,medium
U03489,1,0,0.0,low
U03490,0,0,0.0,medium
U03491,1,1,13.04,low
U03492,1,1,0.0,low
U03493,1,0,44.69,medium
U03494,1,1,43.21,low
U03495,0,1,48.0,low
U03496,1,0,0.0,medium
U03497,0,0,0.0,medium
U03498,1,0,0.0,medium
U03499,1,0,0.0,low
U03500,1,1,12.84,low
U03501,1,0,60.24,low
U03502,1,1,20.88,low
U03503,0,1,61.64,low
U03504,1,1,24.16,low
U03505,0,0,0.0,low
U03506,1,1,0.0,medium
U03507,1,1,56.59,low
U03508,0,1,13.65,low
U03509,0,1,0.0,medium
U03510,1,1,65.76,medium
U03511,0,1,21.24,low
U03512,0,0,0.0,low
U03513,0,1,0.0,low
U03514,1,1,65.85,low
U03515,0,0,0.0,high
U03516,0,1,5.54,low
U03517,0,0,0.0,high
U03518,1,0,0.0,low
U03519,0,1,68.91,low
U03520,0,0,0.0,medium
U03521,1,1,0.0,low
U03522,1,0,8.87,medium
U03523,0,0,45.21,low
U03524,1,0,53.76,low
U03525,0,1,29.55,medium
U03526,1,1,0.0,low
U03527,1,0,8.75,low
U03528,0,0,0.0,low
U03529,1,1,18.72,low
U03530,0,1,0.0,low
U03531,1,0,5.35,high
U03532,1,1,0.0,low
U03533,0,0,0.0,low
U03534,1,1,25.02,low
U03535,0,1,12.7,low
U03536,0,0,46.84,medium
U03537,0,1,45.64,low
U03538,1,1,0.0,low
U03539,1,0,8.53,medium
U03540,1,1,3.83,low
U03541,0,1,0.0,low
U03542,1,1,20.81,low
U03543,1,0,76.86,low
U03544,0,0,8.65,low
U03545,0,0,0.0,low
U03546,1,1,10.35,low
U03547,1,1,5.46,low
U03548,1,0,51.58,high
U03549,1,1,10.22,low
U03550,1,1,0.0,low
U03551,1,1,10.04,low
U03552,0,0,0.0,medium
U03553,1,1,29.9,low
U03554,0,0,0.0,high
U03555,1,0,0.0,high
U03556,1,1,0.0,low
U03557,1,1,0.0,low
U03558,1,1,0.0,low
U03559,1,1,34.81,low
U03560,0,1,0.0,low
U03561,0,0,0.0,high
U03562,0,1,0.0,low
U03563,0,0,0.0,medium
U03564,0,0,0.0,medium
U03565,1,1,7.31,low
U03566,0,0,0.0,medium
U03567,0,0,0.0,medium
U03568,1,0,7.48,low
U03569,1,1,0.0,low
U03570,1,0,38.16,medium
U03571,1,0,48.14,medium
U03572,1,1,8.67,low
U03573,0,0,56.95,high
U03574,1,1,21.77,medium
U03575,1,0,51.14,low
U03576,0,0,0.0,medium
U03577,0,1,0.0,medium
U03578,0,0,0.0,medium
U03579,1,1,46.99,low
U03580,0,0,0.0,low
U03581,1,1,14.94,low
U03582,1,1,27.6,low
U03583,1,1,0.0,low
U03584,0,1,15.53,low
U03585,0,1,11.23,low
U03586,0,0,0.0,high
U03587,0,0,0.0,medium
U03588,0,0,0.0,medium
U03589,0,0,17.55,medium
U03590,1,1,22.32,low
U03591,1,1,0.0,low
U03592,0,1,40.51,medium
U03593,1,1,45.75,low
U03594,1,0,0.0,low
U03595,1,0,35.53,low
U03596,1,1,0.0,low
U03597,1,1,0.0,low
U03598,0,0,45.88,low
U03599,1,0,35.33,low
U03600,0,1,18.4,low
U03601,1,1,6.89,low
U03602,0,0,0.0,high
U03603,0,0,0.0,medium
U03604,1,0,0.0,medium
U03605,0,0,0.0,medium
U03606,1,1,15.66,low
U03607,1,0,0.0,low
U03608,0,0,0.0,medium
U03609,1,1,0.0,low
U03610,1,1,0.0,low
U03611,1,0,0.0,medium
U03612,1,1,0.0,low
U03613,1,1,32.7,medium
U03614,1,1,0.0,low
U03615,1,1,0.0,low
U03616,1,1,88.36,low
U03617,1,1,0.0,low
U03618,1,1,0.0,medium
U03619,1,0,0.0,low
U03620,0,1,0.0,medium
U03621,1,1,47.48,low
U03622,0,1,5.64,low
U03623,1,1,0.0,low
U03624,0,1,5.82,low
U03625,0,0,0.0,medium
U03626,0,0,0.0,high
U03627,1,1,48.29,low
U03628,1,1,0.0,low
U03629,1,1,0.0,medium
U03630,0,0,20.89,low
U03631,1,0,0.0,low
U03632,0,1,0.0,medium
U03633,1,1,29.39,low
U03634,1,1,0.0,low
U03635,1,1,0.0,medium
U03636,1,1,0.0,low
U03637,1,1,0.0,low
U03638,1,0,0.0,low
U03639,1,1,38.04,low
U03640,1,1,71.95,low
U03641,0,0,0.0,low
U03642,1,0,0.0,medium
U03643,0,0,32.22,high
U03644,1,0,0.0,medium
U03645,0,0,11.55,low
U03646,1,1,0.0,low
U03647,1,1,0.0,low
U03648,1,1,38.77,low
U03649,1,1,36.31,low
U03650,1,1,66.8,low
U03651,1,0,17.34,low
U03652,0,1,0.0,medium
U03653,1,1,0.0,low
U03654,0,0,0.0,medium
U03655,1,1,28.37,low
U03656,1,1,7.01,low
U03657,1,1,0.0,low
U03658,0,0,36.19,medium
U03659,0,0,0.0,medium
U03660,1,1,0.0,high
U03661,1,1,55.34,low
U03662,1,1,0.0,low
U03663,1,1,0.0,medium
U03664,1,1,24.12,low
U03665,1,0,12.95,medium
U03666,1,1,49.18,low
U03667,1,1,0.0,low
U03668,0,0,0.0,high
U03669,1,1,0.0,low
U03670,1,1,0.0,low
U03671,1,0,0.0,low
U03672,1,1,18.14,low
U03673,0,0,17.34,low
U03674,1,1,69.64,low
U03675,1,1,0.0,low
U03676,0,0,0.0,medium
U03677,1,1,0.0,low
U03678,1,1,56.64,low
U03679,1,1,0.0,low
U03680,0,0,0.0,high
U03681,0,0,25.3,low
U03682,1,0,0.0,high
U03683,1,0,0.0,medium
U03684,1,1,29.26,low
U03685,1,1,9.0,medium
U03686,0,0,58.93,low
U03687,1,1,15.91,low
U03688,1,1,0.0,low
U03689,0,0,21.27,high
U03690,1,1,12.34,low
U03691,1,1,0.0,low
U03692,1,1,20.59,medium
U03693,1,1,44.03,low
U03694,0,1,50.29,medium
U03695,1,0,4.22,low
U03696,1,1,0.0,low
U03697,1,0,29.13,medium
U03698,1,1,0.0,low
U03699,1,0,27.21,low
U03700,0,1,0.0,low
U03701,1,0,0.0,low
U03702,1,1,0.0,low
U03703,1,1,29.74,low
U03704,1,0,0.0,low
U03705,1,1,46.98,low
U03706,0,1,0.0,low
U03707,0,0,0.0,high
U03708,1,1,16.88,low
U03709,1,1,0.0,low
U03710,0,0,0.0,medium
U03711,1,1,0.0,low
U03712,1,1,0.0,low
U03713,1,1,49.18,low
U03714,0,0,0.0,low
U03715,1,1,45.47,medium
U03716,1,0,0.0,low
U03717,1,1,41.6,low
U03718,1,0,18.51,medium
U03719,0,0,8.94,medium
U03720,1,1,10.49,low
U03721,1,1,0.0,low
U03722,1,0,2.66,low
U03723,0,0,0.0,medium
U03724,0,1,45.63,medium
U03725,1,1,23.01,low
U03726,0,0,0.0,medium
U03727,1,1,4.17,medium
U03728,1,1,33.26,low
U03729,0,1,30.18,medium
U03730,1,1,36.76,low
U03731,1,1,0.0,low
U03732,1,0,0.0,medium
U03733,1,1,35.05,low
U03734,0,0,38.46,high
U03735,0,0,0.0,low
U03736,1,1,0.0,low
U03737,1,1,0.0,low
U03738,1,0,34.64,low
U03739,1,0,0.0,low
U03740,1,0,16.63,low
U03741,1,0,52.98,low
U03742,0,0,50.88,medium
U03743,1,1,26.89,low
U03744,1,0,51.72,medium
U03745,1,1,0.0,low
U03746,1,1,41.91,low
U03747,0,0,0.0,high
U03748,1,1,21.28,low
U03749,1,0,52.64,low
U03750,0,0,0.0,medium
U03751,0,0,30.76,medium
U03752,1,1,0.0,low
U03753,0,0,0.0,high
U03754,0,0,0.0,low
U03755,1,1,0.0,low
U03756,1,0,0.0,low
U03757,0,0,14.49,medium
U03758,0,1,12.7,low
U03759,0,0,0.0,low
U03760,1,0,0.0,medium
U03761,1,1,0.0,low
U03762,1,1,16.63,low
U03763,0,0,0.0,low
U03764,1,1,35.21,low
U03765,0,0,0.0,low
U03766,0,0,32.02,low
U03767,0,0,0.0,medium
U03768,1,1,0.0,low
U03769,1,1,38.33,low
U03770,1,1,0.0,low
U03771,1,1,0.0,low
U03772,1,1,0.0,low
U03773,1,1,0.0,low
U03774,0,1,36.6,low
U03775,1,1,0.0,low
U03776,1,1,35.29,low
U03777,1,1,0.0,low
U03778,1,1,0.0,low
U03779,1,1,37.78,low
U03780,0,1,47.54,low
U03781,1,1,56.79,low
U03782,0,1,28.24,high
U03783,1,0,0.0,low
U03784,1,1,4.95,low
U03785,1,1,21.36,low
U03786,0,0,0.0,medium
U03787,1,1,0.0,medium
U03788,0,0,0.0,medium
U03789,1,0,3.46,low
U03790,1,1,0.0,low
U03791,0,0,0.0,medium
U03792,1,1,0.0,low
U03793,1,1,35.58,medium
U03794,1,1,22.1,low
U03795,0,1,0.0,low
U03796,1,1,0.0,low
U03797,1,1,57.78,low
U03798,0,0,0.0,medium
U03799,1,1,0.0,low
U03800,0,0,0.0,high
U03801,1,1,0.0,low
U03802,0,0,0.0,medium
U03803,1,1,26.6,low
U03804,0,1,28.34,low
U03805,1,1,53.66,low
U03806,0,1,0.0,low
U03807,1,1,30.54,low
U03808,1,1,0.0,low
U03809,1,0,0.0,low
U03810,0,0,20.52,medium
U03811,0,1,0.0,medium
U03812,1,1,0.0,low
U03813,1,0,0.0,medium
U03814,0,1,0.0,low
U03815,0,1,38.97,low
U03816,0,0,0.0,high
U03817,0,0,0.0,low
U03818,1,0,0.0,medium
U03819,0,0,11.41,high
U03820,1,1,0.0,low
U03821,1,1,45.65,low
U03822,1,0,0.0,medium
U03823,0,1,0.0,low
U03824,1,0,0.0,medium
U03825,1,1,55.82,low
U03826,1,1,0.0,low
U03827,1,0,0.0,low
U03828,1,0,15.3,medium
U03829,1,1,0.0,medium
U03830,1,0,48.49,low
U03831,1,1,11.0,medium
U03832,1,0,24.43,high
U03833,0,0,0.0,medium
U03834,0,1,0.0,low
U03835,1,0,0.0,low
U03836,1,1,17.52,low
U03837,1,1,32.37,low
U03838,1,1,0.0,low
U03839,0,0,9.35,low
U03840,1,1,0.0,low
U03841,0,0,0.0,medium
U03842,1,1,33.44,low
U03843,0,1,0.0,low
U03844,0,1,0.0,low
U03845,1,1,54.64,low
U03846,1,1,32.62,low
U03847,0,0,9.52,medium
U03848,1,0,27.96,medium
U03849,0,0,0.0,high
U03850,0,0,13.87,low
U03851,1,1,4.16,low
U03852,0,0,0.0,high
U03853,1,0,0.0,low
U03854,1,0,23.96,low
U03855,1,0,0.0,high
U03856,1,0,73.58,low
U03857,1,1,0.0,low
U03858,1,1,0.0,low
U03859,1,0,0.0,medium
U03860,1,1,48.85,low
U03861,1,1,49.0,low
U03862,1,1,58.31,low
U03863,0,0,51.5,high
U03864,0,0,0.0,medium
U03865,0,1,0.0,low
U03866,1,1,0.0,low
U03867,1,0,0.0,low
U03868,1,1,0.0,low
U03869,1,1,13.83,low
U03870,0,1,43.0,medium
U03871,1,0,0.0,low
U03872,1,1,0.0,low
U03873,1,1,10.08,low
U03874,0,0,24.41,low
U03875,1,1,0.0,low
U03876,0,0,0.0,high
U03877,1,1,0.0,low
U03878,1,1,34.55,low
U03879,1,1,0.0,low
U03880,0,0,79.93,medium
U03881,0,0,0.0,medium
U03882,1,1,0.0,low
U03883,1,1,41.39,low
U03884,1,1,15.04,low
U03885,0,0,47.74,low
U03886,0,0,29.74,medium
U03887,1,1,0.0,low
U03888,1,1,24.4,low
U03889,1,1,20.45,low
U03890,0,1,67.06,low
U03891,1,1,0.0,low
U03892,1,1,40.97,low
U03893,1,1,35.7,medium
U03894,1,1,49.08,medium
U03895,1,1,30.02,low
U03896,1,1,34.12,low
U03897,0,1,0.0,high
U03898,0,1,27.5,medium
U03899,0,0,0.0,low
U03900,1,1,36.97,low
U03901,1,1,64.15,low
U03902,1,0,55.27,low
U03903,1,1,0.0,low
U03904,0,0,19.06,high
U03905,1,1,0.0,low
U03906,1,1,13.55,low
U03907,1,1,13.1,low
U03908,1,1,0.0,low
U03909,1,1,0.0,low
U03910,1,1,36.61,low
U03911,1,1,37.13,low
U03912,1,1,0.0,low
U03913,1,1,19.06,low
U03914,1,1,17.8,low
U03915,0,0,0.0,low
U03916,0,1,27.6,low
U03917,1,1,0.0,medium
U03918,0,0,12.88,medium
