user_id,signup_date,country,device,acquisition_channel,age_band,player_type_seed
U03654,2026-01-31,United States,Android,paid_social,18-24,competitive
U03655,2026-02-10,United Kingdom,iOS,paid_social,25-34,casual
U03656,2026-01-29,United States,iOS,store_feature,18-24,competitive
U03657,2026-01-31,United Kingdom,Web,organic,25-34,casual
U03658,2026-02-25,United States,Web,influencer,45-54,collector
U03659,2026-01-21,United States,iOS,influencer,55+,casual
U03660,2026-01-30,India,iOS,influencer,18-24,casual
U03661,2026-02-03,Brazil,iOS,organic,18-24,casual
U03662,2026-01-29,Germany,Android,organic,25-34,casual
U03663,2026-02-28,Canada,iOS,referral,25-34,casual
U03664,2026-02-27,Germany,Web,organic,18-24,collector
U03665,2026-01-31,India,Android,organic,18-24,competitive
U03666,2026-01-28,Brazil,Android,organic,25-34,collector
U03667,2026-02-05,Germany,iOS,paid_social,18-24,collector
U03668,2026-01-11,United Kingdom,Web,store_feature,45-54,casual
U03669,2026-01-26,Canada,Android,organic,35-44,collector
U03670,2026-01-14,Brazil,Android,influencer,25-34,competitive
U03671,2026-01-09,India,iOS,store_feature,25-34,casual
U03672,2026-01-06,United Kingdom,Android,organic,45-54,competitive
U03673,2026-02-05,Canada,Android,paid_social,18-24,collector
U03674,2026-01-01,United Kingdom,Web,organic,45-54,competitive
U03675,2026-02-08,United Kingdom,Android,influencer,18-24,competitive
U03676,2026-01-26,India,Android,referral,45-54,casual
U03677,2026-01-22,Brazil,Android,referral,18-24,competitive
U03678,2026-02-16,Canada,Android,referral,35-44,casual
U03679,2026-02-02,Canada,Web,organic,18-24,competitive
U03680,2026-02-14,United Kingdom,Android,influencer,35-44,competitive
U03681,2026-02-12,United States,iOS,influencer,25-34,casual
U03682,2026-01-02,United Kingdom,iOS,referral,18-24,casual
U03683,2026-01-13,Japan,Android,paid_social,35-44,competitive
U03684,2026-02-04,Brazil,Web,organic,18-24,casual
U03685,2026-02-28,United States,iOS,organic,25-34,casual
U03686,2026-01-10,Brazil,iOS,organic,25-34,casual
U03687,2026-01-07,Brazil,Web,paid_social,35-44,competitive
U03688,2026-02-26,United States,Android,store_feature,45-54,casual
U03689,2026-02-28,Germany,iOS,influencer,25-34,casual
U03690,2026-01-11,Germany,iOS,organic,35-44,collector
U03691,2026-01-25,Japan,iOS,organic,45-54,casual
U03692,2026-02-07,United States,iOS,organic,35-44,collector
U03693,2026-01-12,United States,Android,influencer,25-34,casual
U03694,2026-01-20,United Kingdom,Android,store_feature,25-34,casual
U03695,2026-01-24,United States,Android,paid_social,18-24,competitive
U03696,2026-02-08,Canada,Android,paid_social,25-34,casual
U03697,2026-01-19,Japan,iOS,paid_social,18-24,collector
U03698,2026-01-25,United States,iOS,organic,35-44,casual
U03699,2026-01-18,United Kingdom,iOS,organic,35-44,competitive
U03700,2026-02-15,India,iOS,organic,35-44,casual
U03701,2026-01-10,United Kingdom,Android,organic,18-24,competitive
U03702,2026-01-14,United Kingdom,iOS,paid_social,18-24,casual
U03703,2026-01-15,Germany,Android,organic,35-44,competitive
U03704,2026-02-24,United States,iOS,referral,25-34,casual
U03705,2026-02-26,United States,iOS,paid_social,45-54,competitive
U03706,2026-01-31,Brazil,iOS,paid_social,25-34,casual
U03707,2026-01-10,Canada,Android,influencer,18-24,casual
U03708,2026-02-15,United States,Android,organic,35-44,competitive
U03709,2026-01-30,United States,Android,referral,35-44,casual
U03710,2026-02-20,Japan,iOS,organic,18-24,competitive
U03711,2026-01-22,United States,Android,referral,35-44,competitive
U03712,2026-03-01,Brazil,Android,paid_social,18-24,casual
U03713,2026-02-18,Canada,iOS,organic,18-24,competitive
U03714,2026-01-14,Germany,iOS,organic,18-24,casual
U03715,2026-02-13,United States,iOS,referral,35-44,competitive
U03716,2026-01-18,United States,iOS,referral,35-44,casual
U03717,2026-01-21,United Kingdom,Web,referral,18-24,casual
U03718,2026-01-16,Brazil,iOS,paid_social,35-44,competitive
U03719,2026-02-10,United States,Android,referral,35-44,collector
U03720,2026-01-16,United Kingdom,Android,paid_social,25-34,collector
U03721,2026-02-08,United Kingdom,iOS,organic,18-24,competitive
U03722,2026-02-04,United States,Android,paid_social,25-34,casual
U03723,2026-02-15,Germany,iOS,paid_social,18-24,casual
U03724,2026-03-01,United States,Android,store_feature,55+,casual
U03725,2026-01-01,United Kingdom,iOS,paid_social,35-44,competitive
U03726,2026-03-01,United States,iOS,paid_social,18-24,casual
U03727,2026-01-07,United Kingdom,iOS,influencer,25-34,collector
U03728,2026-02-01,Canada,Android,influencer,25-34,casual
U03729,2026-01-21,United Kingdom,Android,organic,18-24,casual
U03730,2026-02-08,United Kingdom,Android,influencer,25-34,competitive
U03731,2026-02-13,India,iOS,organic,18-24,casual
U03732,2026-02-21,United Kingdom,Web,store_feature,18-24,casual
U03733,2026-01-25,Japan,iOS,organic,25-34,casual
U03734,2026-02-25,United States,Android,paid_social,25-34,collector
U03735,2026-01-20,Canada,Android,influencer,25-34,casual
U03736,2026-01-13,United States,Android,organic,25-34,casual
U03737,2026-01-23,United Kingdom,Android,store_feature,25-34,casual
U03738,2026-02-01,Brazil,Android,paid_social,25-34,competitive
U03739,2026-02-10,Japan,Android,organic,25-34,casual
U03740,2026-02-19,Germany,iOS,influencer,55+,competitive
U03741,2026-01-14,Brazil,Android,paid_social,18-24,casual
U03742,2026-01-19,United States,iOS,influencer,25-34,collector
U03743,2026-02-26,United States,Android,store_feature,18-24,competitive
U03744,2026-01-27,Japan,Android,organic,25-34,competitive
U03745,2026-01-15,United States,Android,organic,25-34,casual
U03746,2026-03-01,United States,Android,organic,35-44,casual
U03747,2026-01-27,India,iOS,paid_social,55+,casual
U03748,2026-03-01,India,Android,organic,25-34,casual
U03749,2026-02-25,Germany,iOS,paid_social,18-24,casual
U03750,2026-02-24,Canada,Android,store_feature,35-44,casual
U03751,2026-02-04,Japan,Android,organic,18-24,casual
U03752,2026-02-17,United States,Android,referral,25-34,casual
U03753,2026-02-27,United Kingdom,iOS,paid_social,45-54,casual
U03754,2026-01-17,Canada,iOS,organic,25-34,casual
U03755,2026-01-03,India,Android,organic,25-34,competitive
U03756,2026-01-20,India,iOS,organic,18-24,casual
U03757,2026-02-08,Brazil,iOS,paid_social,18-24,competitive
U03758,2026-02-02,United States,iOS,organic,55+,casual
U03759,2026-01-05,United Kingdom,Android,store_feature,18-24,collector
U03760,2026-02-03,United States,iOS,store_feature,25-34,casual
U03761,2026-01-11,India,Android,organic,25-34,casual
U03762,2026-01-31,United States,Web,influencer,25-34,competitive
U03763,2026-02-04,United States,Android,influencer,18-24,casual
U03764,2026-02-08,Brazil,iOS,organic,18-24,casual
U03765,2026-01-25,United Kingdom,iOS,influencer,25-34,casual
U03766,2026-01-25,Japan,iOS,organic,25-34,collector
U03767,2026-02-10,United States,Android,referral,35-44,collector
U03768,2026-02-14,Japan,Android,organic,25-34,casual
U03769,2026-02-18,United States,iOS,store_feature,55+,competitive
U03770,2026-01-21,United States,iOS,store_feature,25-34,casual
U03771,2026-01-26,United Kingdom,iOS,influencer,25-34,casual
U03772,2026-01-20,United States,iOS,influencer,55+,casual
U03773,2026-02-01,Germany,Web,organic,45-54,casual
U03774,2026-01-08,United States,iOS,referral,25-34,collector
U03775,2026-01-26,United States,iOS,organic,25-34,competitive
U03776,2026-01-12,Brazil,iOS,organic,45-54,collector
U03777,2026-02-01,United States,iOS,organic,18-24,competitive
U03778,2026-02-21,Brazil,iOS,influencer,25-34,casual
U03779,2026-03-01,Brazil,iOS,referral,25-34,competitive
U03780,2026-01-27,United States,iOS,organic,45-54,casual
U03781,2026-01-04,Japan,iOS,influencer,25-34,collector
U03782,2026-01-14,United States,Android,store_feature,25-34,casual
U03783,2026-01-07,Canada,Android,organic,55+,competitive
U03784,2026-02-15,United States,iOS,paid_social,18-24,competitive
U03785,2026-03-01,Japan,Web,referral,35-44,casual
U03786,2026-02-03,Germany,iOS,referral,18-24,casual
U03787,2026-01-11,United Kingdom,Web,paid_social,35-44,casual
U03788,2026-01-02,India,Web,paid_social,25-34,casual
U03789,2026-02-28,Canada,Android,organic,25-34,collector
U03790,2026-01-19,India,iOS,paid_social,25-34,casual
U03791,2026-01-07,Brazil,Android,paid_social,45-54,casual
U03792,2026-01-11,India,iOS,organic,25-34,casual
U03793,2026-01-16,India,iOS,organic,18-24,casual
U03794,2026-02-09,India,Android,referral,18-24,casual
U03795,2026-02-23,United States,Android,paid_social,35-44,collector
U03796,2026-01-17,Japan,Web,paid_social,35-44,competitive
U03797,2026-02-11,Japan,Android,organic,25-34,collector
U03798,2026-01-04,Brazil,Web,influencer,18-24,casual
U03799,2026-01-01,United States,Android,organic,35-44,casual
U03800,2026-01-04,India,Android,paid_social,25-34,casual
U03801,2026-02-25,United States,Android,organic,18-24,casual
U03802,2026-02-04,United Kingdom,Web,referral,25-34,casual
U03803,2026-02-18,United Kingdom,Web,paid_social,25-34,casual
U03804,2026-01-02,United States,Android,paid_social,55+,competitive
U03805,2026-01-02,Brazil,Android,store_feature,25-34,casual
U03806,2026-02-20,United States,Android,referral,18-24,competitive
U03807,2026-01-07,Brazil,iOS,paid_social,45-54,competitive
U03808,2026-01-10,Japan,Web,paid_social,25-34,competitive
U03809,2026-02-01,Canada,iOS,influencer,55+,casual
U03810,2026-02-06,Brazil,iOS,influencer,25-34,competitive
U03811,2026-01-14,United States,iOS,referral,45-54,casual
U03812,2026-01-27,Japan,Android,store_feature,45-54,casual
U03813,2026-02-10,India,Android,influencer,45-54,casual
U03814,2026-01-27,United States,iOS,influencer,18-24,casual
U03815,2026-01-23,Brazil,iOS,organic,45-54,casual
U03816,2026-01-05,United Kingdom,iOS,influencer,35-44,competitive
U03817,2026-01-28,United Kingdom,iOS,referral,25-34,competitive
U03818,2026-02-18,Brazil,iOS,paid_social,25-34,casual
U03819,2026-02-07,United Kingdom,Android,paid_social,35-44,casual
U03820,2026-02-23,Germany,iOS,organic,55+,casual
U03821,2026-01-08,United States,iOS,store_feature,35-44,collector
U03822,2026-01-01,Canada,iOS,referral,25-34,casual
U03823,2026-02-02,Japan,Android,organic,35-44,casual
U03824,2026-01-11,United States,Web,paid_social,18-24,casual
U03825,2026-02-05,Germany,iOS,organic,25-34,competitive
U03826,2026-02-24,United States,iOS,paid_social,35-44,casual
U03827,2026-01-21,Japan,Android,paid_social,35-44,casual
U03828,2026-02-02,Germany,iOS,referral,35-44,casual
U03829,2026-02-10,Canada,Android,organic,25-34,competitive
U03830,2026-01-10,United States,Web,organic,25-34,casual
U03831,2026-02-23,United Kingdom,Android,organic,35-44,collector
U03832,2026-01-13,India,Web,paid_social,18-24,collector
U03833,2026-02-18,United Kingdom,iOS,influencer,55+,casual
U03834,2026-02-09,United Kingdom,iOS,store_feature,55+,collector
U03835,2026-01-09,Brazil,iOS,referral,45-54,competitive
U03836,2026-02-13,Canada,iOS,organic,45-54,casual
U03837,2026-01-12,United Kingdom,iOS,organic,25-34,competitive
U03838,2026-02-05,Canada,Android,influencer,25-34,casual
U03839,2026-02-27,United States,Android,paid_social,45-54,casual
U03840,2026-02-27,Brazil,iOS,organic,25-34,casual
U03841,2026-02-22,Japan,Android,paid_social,45-54,competitive
U03842,2026-01-30,India,iOS,referral,18-24,collector
U03843,2026-02-03,India,iOS,organic,45-54,casual
U03844,2026-01-19,United Kingdom,iOS,organic,25-34,competitive
U03845,2026-02-25,United States,Android,referral,45-54,competitive
U03846,2026-01-29,Germany,Android,organic,25-34,collector
U03847,2026-02-16,India,Android,paid_social,35-44,casual
U03848,2026-01-22,Brazil,iOS,store_feature,45-54,casual
U03849,2026-02-14,United Kingdom,Android,influencer,25-34,casual
U03850,2026-01-14,Brazil,Web,paid_social,18-24,casual
U03851,2026-02-14,Japan,iOS,organic,18-24,casual
U03852,2026-01-03,India,iOS,paid_social,25-34,casual
U03853,2026-01-07,Japan,iOS,organic,35-44,casual
U03854,2026-01-22,United Kingdom,iOS,influencer,35-44,collector
U03855,2026-01-29,United States,Android,referral,18-24,casual
U03856,2026-02-12,United Kingdom,iOS,paid_social,18-24,casual
U03857,2026-01-22,Canada,Android,store_feature,45-54,competitive
U03858,2026-01-02,India,Web,paid_social,35-44,casual
U03859,2026-01-20,United Kingdom,iOS,paid_social,18-24,competitive
U03860,2026-01-27,United Kingdom,iOS,influencer,18-24,competitive
U03861,2026-02-02,Canada,Android,organic,18-24,casual
U03862,2026-02-08,Germany,Android,organic,35-44,casual
U03863,2026-01-15,United Kingdom,Web,influencer,35-44,casual
U03864,2026-02-06,United States,iOS,paid_social,35-44,casual
U03865,2026-02-07,Japan,Android,organic,35-44,competitive
U03866,2026-02-16,Canada,Web,organic,45-54,casual
U03867,2026-02-01,United Kingdom,iOS,paid_social,25-34,casual
U03868,2026-02-18,United States,Android,paid_social,25-34,casual
U03869,2026-01-14,Germany,Android,paid_social,25-34,casual
U03870,2026-02-12,Brazil,Android,organic,55+,casual
U03871,2026-01-03,India,iOS,paid_social,25-34,casual
U03872,2026-01-07,United States,Android,referral,25-34,casual
U03873,2026-02-21,India,iOS,influencer,35-44,competitive
U03874,2026-01-29,Brazil,Web,referral,18-24,collector
U03875,2026-02-07,United States,iOS,referral,25-34,competitive
U03876,2026-02-06,United States,iOS,store_feature,35-44,casual
U03877,2026-02-11,United States,Web,organic,55+,casual
U03878,2026-01-15,Japan,iOS,organic,18-24,competitive
U03879,2026-01-11,United States,Android,organic,25-34,competitive
U03880,2026-01-03,United Kingdom,iOS,paid_social,45-54,collector
U03881,2026-02-21,Brazil,Android,influencer,35-44,casual
U03882,2026-01-14,Japan,iOS,organic,35-44,casual
U03883,2026-02-04,Brazil,Android,store_feature,18-24,casual
U03884,2026-01-28,Brazil,Android,organic,18-24,collector
U03885,2026-01-10,United States,iOS,paid_social,25-34,competitive
U03886,2026-01-25,Japan,iOS,paid_social,18-24,collector
U03887,2026-01-05,United States,iOS,organic,35-44,competitive
U03888,2026-01-11,United States,Android,paid_social,35-44,collector
U03889,2026-01-09,India,iOS,referral,45-54,casual
U03890,2026-02-19,United States,iOS,paid_social,18-24,collector
U03891,2026-02-04,United States,iOS,store_feature,25-34,collector
U03892,2026-02-25,Germany,Android,influencer,35-44,competitive
U03893,2026-01-27,Canada,Android,paid_social,18-24,collector
U03894,2026-01-13,United States,Android,influencer,18-24,casual
U03895,2026-02-06,Germany,Web,organic,25-34,competitive
U03896,2026-02-25,Brazil,Android,organic,18-24,competitive
U03897,2026-02-01,Japan,Android,paid_social,18-24,competitive
U03898,2026-01-02,United States,Android,paid_social,25-34,competitive
U03899,2026-01-19,Germany,iOS,paid_social,45-54,competitive
U03900,2026-02-25,Japan,Web,paid_social,18-24,casual
U03901,2026-02-01,United States,Android,influencer,25-34,competitive
U03902,2026-02-27,United States,Android,organic,25-34,collector
U03903,2026-01-31,United States,iOS,store_feature,25-34,competitive
U03904,2026-01-01,United Kingdom,iOS,paid_social,25-34,casual
U03905,2026-02-22,United States,Android,paid_social,18-24,collector
U03906,2026-02-15,Brazil,iOS,organic,18-24,competitive
U03907,2026-02-12,India,Android,organic,25-34,casual
U03908,2026-02-28,United States,iOS,paid_social,55+,competitive
U03909,2026-01-12,Brazil,Android,store_feature,25-34,competitive
U03910,2026-02-24,United States,iOS,paid_social,25-34,competitive
U03911,2026-01-14,United States,iOS,organic,55+,casual
U03912,2026-02-28,Brazil,iOS,referral,35-44,casual
U03913,2026-01-12,United Kingdom,Android,referral,35-44,collector
U03914,2026-02-03,India,Android,influencer,25-34,collector
U03915,2026-02-17,United Kingdom,Web,paid_social,45-54,casual
U03916,2026-01-05,United States,Android,referral,25-34,collector
U03917,2026-01-05,United Kingdom,Android,paid_social,35-44,casual
U03918,2026-02-20,United States,Android,referral,35-44,casual
U03919,2026-01-04,Japan,Android,paid_social,25-34,competitive
U03920,2026-02-06,Brazil,Web,organic,55+,casual
U03921,2026-02-26,Canada,Android,influencer,55+,casual
U03922,2026-02-06,United Kingdom,iOS,referral,25-34,collector
U03923,2026-01-29,Brazil,Android,paid_social,18-24,casual
U03924,2026-01-26,Japan,iOS,paid_social,35-44,casual
U03925,2026-02-08,United States,iOS,referral,25-34,casual
U03926,2026-02-04,United States,Android,organic,25-34,competitive
U03927,2026-01-31,United States,Android,organic,18-24,competitive
U03928,2026-01-10,Canada,iOS,organic,35-44,casual
U03929,2026-02-09,United Kingdom,iOS,organic,55+,casual
U03930,2026-02-14,United States,Web,organic,18-24,casual
U03931,2026-02-12,Canada,iOS,referral,35-44,competitive
U03932,2026-01-05,United Kingdom,iOS,organic,45-54,collector
U03933,2026-02-12,United States,Android,store_feature,18-24,casual
U03934,2026-02-13,India,Android,influencer,18-24,collector
U03935,2026-01-12,Germany,Android,organic,25-34,collector
U03936,2026-02-20,Canada,Android,referral,45-54,casual
U03937,2026-02-01,United Kingdom,iOS,paid_social,25-34,casual
U03938,2026-01-29,Canada,iOS,influencer,18-24,competitive
U03939,2026-02-13,Japan,Android,paid_social,18-24,collector
U03940,2026-01-31,Germany,Android,paid_social,25-34,casual
U03941,2026-02-02,United Kingdom,iOS,organic,18-24,casual
U03942,2026-01-19,India,iOS,influencer,35-44,competitive
U03943,2026-02-25,Japan,iOS,organic,18-24,competitive
U03944,2026-02-28,Japan,iOS,store_feature,35-44,casual
U03945,2026-01-08,United States,iOS,organic,35-44,casual
U03946,2026-02-13,United States,iOS,referral,45-54,casual
U03947,2026-01-02,Brazil,Android,paid_social,18-24,collector
U03948,2026-01-23,United Kingdom,iOS,organic,35-44,competitive
U03949,2026-02-28,Brazil,Android,organic,35-44,casual
U03950,2026-01-11,Japan,Android,organic,25-34,collector
U03951,2026-01-23,United States,Android,store_feature,18-24,casual
U03952,2026-01-14,United States,Web,referral,18-24,collector
U03953,2026-02-13,United Kingdom,iOS,organic,35-44,casual
U03954,2026-01-28,United States,iOS,paid_social,25-34,casual
U03955,2026-02-05,Brazil,Android,organic,45-54,casual
U03956,2026-02-26,Brazil,iOS,referral,45-54,casual
U03957,2026-02-01,United Kingdom,iOS,store_feature,35-44,competitive
U03958,2026-02-14,Brazil,iOS,influencer,55+,casual
U03959,2026-01-06,United Kingdom,Web,influencer,35-44,casual
U03960,2026-01-13,Brazil,iOS,organic,18-24,competitive
U03961,2026-02-26,United States,Android,organic,18-24,casual
U03962,2026-02-21,Brazil,Android,influencer,35-44,casual
U03963,2026-02-09,Brazil,Android,organic,25-34,casual
U03964,2026-01-23,United States,iOS,organic,45-54,collector
U03965,2026-01-12,Germany,Web,organic,18-24,competitive
U03966,2026-02-21,Japan,Android,store_feature,18-24,collector
U03967,2026-02-17,United States,Android,referral,35-44,competitive
U03968,2026-01-15,Brazil,iOS,influencer,45-54,casual
U03969,2026-02-05,India,Android,paid_social,45-54,casual
U03970,2026-02-07,Japan,Android,organic,18-24,competitive
U03971,2026-01-29,Canada,iOS,paid_social,25-34,casual
U03972,2026-02-25,Germany,iOS,store_feature,35-44,collector
U03973,2026-01-08,India,iOS,organic,45-54,casual
U03974,2026-01-16,Germany,iOS,influencer,18-24,casual
U03975,2026-01-06,United States,iOS,paid_social,35-44,competitive
U03976,2026-02-11,United States,iOS,store_feature,18-24,casual
U03977,2026-02-08,Japan,iOS,store_feature,35-44,competitive
U03978,2026-03-01,United Kingdom,Web,paid_social,18-24,competitive
U03979,2026-02-02,United States,Android,referral,55+,competitive
U03980,2026-01-10,Canada,Android,paid_social,18-24,collector
U03981,2026-01-28,Brazil,Android,store_feature,35-44,casual
U03982,2026-01-06,United Kingdom,Android,store_feature,35-44,casual
U03983,2026-02-10,Japan,iOS,paid_social,18-24,collector
U03984,2026-02-10,Brazil,Android,organic,18-24,casual
U03985,2026-02-21,India,iOS,influencer,25-34,casual
U03986,2026-01-21,India,Android,influencer,35-44,casual
U03987,2026-01-19,United States,Web,paid_social,35-44,competitive
U03988,2026-01-05,Brazil,Web,influencer,25-34,competitive
U03989,2026-01-25,United States,iOS,paid_social,18-24,casual
U03990,2026-01-29,India,Android,paid_social,45-54,casual
U03991,2026-02-15,United States,iOS,paid_social,18-24,casual
U03992,2026-02-15,Brazil,iOS,organic,25-34,casual
U03993,2026-01-09,Japan,iOS,paid_social,45-54,casual
U03994,2026-01-18,United States,iOS,referral,45-54,competitive
U03995,2026-01-31,Japan,Android,organic,18-24,collector
U03996,2026-01-21,United States,iOS,organic,18-24,competitive
U03997,2026-01-02,United Kingdom,iOS,referral,35-44,collector
U03998,2026-02-20,United Kingdom,Web,store_feature,25-34,collector
U03999,2026-02-13,Canada,Android,influencer,35-44,competitive
U04000,2026-02-01,Germany,iOS,organic,25-34,competitive
U04001,2026-01-20,India,Android,store_feature,25-34,competitive
U04002,2026-02-20,Canada,Android,organic,25-34,competitive
U04003,2026-01-03,Germany,Android,organic,35-44,casual
U04004,2026-01-27,Japan,Android,referral,35-44,casual
U04005,2026-02-18,Japan,Web,paid_social,25-34,competitive
U04006,2026-02-27,United States,iOS,store_feature,18-24,collector
U04007,2026-01-16,India,Android,organic,25-34,competitive
U04008,2026-02-09,United States,iOS,organic,35-44,casual
U04009,2026-01-12,Germany,Web,paid_social,35-44,competitive
U04010,2026-01-07,Germany,iOS,organic,45-54,competitive
U04011,2026-01-22,Japan,iOS,organic,55+,competitive
U04012,2026-02-23,United States,Web,organic,25-34,casual
U04013,2026-02-11,United States,Android,organic,45-54,casual
U04014,2026-01-30,Brazil,iOS,store_feature,25-34,casual
U04015,2026-01-17,United States,iOS,organic,25-34,collector
U04016,2026-01-09,United Kingdom,iOS,paid_social,25-34,casual
U04017,2026-01-17,Brazil,Web,paid_social,35-44,collector
U04018,2026-01-10,Brazil,Android,paid_social,35-44,casual
U04019,2026-01-12,United States,iOS,paid_social,25-34,collector
U04020,2026-02-11,Canada,Android,referral,45-54,casual
U04021,2026-01-08,India,iOS,store_feature,45-54,competitive
U04022,2026-01-03,United Kingdom,iOS,organic,55+,competitive
U04023,2026-02-02,United States,Web,store_feature,25-34,competitive
U04024,2026-01-18,United States,iOS,organic,55+,competitive
U04025,2026-01-28,Canada,Web,paid_social,35-44,casual
U04026,2026-01-09,India,Android,paid_social,35-44,casual
U04027,2026-01-13,Canada,iOS,organic,25-34,casual
U04028,2026-01-27,United States,Android,organic,45-54,competitive
U04029,2026-02-11,United Kingdom,Android,organic,35-44,competitive
U04030,2026-01-25,United States,Android,organic,25-34,casual
U04031,2026-02-02,United States,Android,paid_social,55+,competitive
U04032,2026-02-01,India,iOS,organic,18-24,casual
U04033,2026-01-17,Brazil,iOS,store_feature,35-44,casual
U04034,2026-01-17,United States,Android,influencer,25-34,casual
U04035,2026-01-26,United Kingdom,iOS,organic,25-34,competitive
U04036,2026-01-02,United States,iOS,organic,25-34,casual
U04037,2026-02-11,United States,Android,paid_social,25-34,collector
U04038,2026-02-06,Germany,iOS,influencer,25-34,competitive
U04039,2026-01-19,United Kingdom,Android,paid_social,18-24,competitive
U04040,2026-01-23,Brazil,Android,organic,18-24,casual
U04041,2026-01-20,India,Android,influencer,35-44,competitive
U04042,2026-02-09,United States,iOS,paid_social,25-34,collector
U04043,2026-02-15,India,Android,paid_social,18-24,casual
U04044,2026-01-07,United Kingdom,Android,influencer,18-24,casual
U04045,2026-01-25,United States,iOS,influencer,18-24,casual
U04046,2026-01-01,Japan,Android,paid_social,18-24,casual
U04047,2026-01-28,United States,Android,organic,55+,casual
U04048,2026-01-15,Germany,iOS,paid_social,25-34,competitive
U04049,2026-01-21,Brazil,iOS,organic,25-34,casual
U04050,2026-01-28,United States,Android,paid_social,25-34,competitive
U04051,2026-01-20,Japan,iOS,organic,18-24,casual
U04052,2026-01-24,United States,Web,referral,35-44,competitive
U04053,2026-02-15,Japan,Android,referral,55+,collector
U04054,2026-02-18,United States,iOS,influencer,18-24,casual
U04055,2026-01-01,United States,Android,store_feature,18-24,casual
U04056,2026-01-23,Canada,Android,organic,35-44,casual
U04057,2026-02-20,Japan,iOS,organic,18-24,casual
U04058,2026-02-01,United States,Web,paid_social,18-24,competitive
U04059,2026-01-13,Japan,Android,organic,35-44,collector
U04060,2026-02-05,United States,Android,organic,35-44,competitive
U04061,2026-01-09,United Kingdom,Android,referral,18-24,collector
U04062,2026-01-02,Canada,Android,paid_social,45-54,casual
U04063,2026-02-07,United States,Android,organic,18-24,casual
U04064,2026-01-31,India,iOS,paid_social,25-34,casual
U04065,2026-02-15,United Kingdom,iOS,influencer,35-44,competitive
U04066,2026-01-21,Brazil,Android,referral,35-44,casual
U04067,2026-02-21,Germany,Android,organic,35-44,casual
U04068,2026-01-26,United Kingdom,Android,paid_social,35-44,collector
U04069,2026-02-14,Germany,Android,influencer,35-44,casual
U04070,2026-01-07,India,Android,organic,45-54,casual
U04071,2026-01-06,Brazil,Android,referral,25-34,casual
U04072,2026-02-16,United Kingdom,Web,referral,25-34,casual
U04073,2026-02-20,Brazil,iOS,referral,35-44,casual
U04074,2026-02-26,Germany,Web,organic,18-24,casual
U04075,2026-01-20,United Kingdom,Android,influencer,35-44,casual
U04076,2026-01-02,Germany,iOS,organic,25-34,competitive
U04077,2026-02-28,United Kingdom,iOS,organic,25-34,casual
U04078,2026-02-06,Brazil,iOS,organic,35-44,competitive
U04079,2026-01-15,India,Android,paid_social,35-44,competitive
U04080,2026-02-15,India,Android,organic,18-24,competitive
U04081,2026-02-24,Japan,Android,store_feature,25-34,collector
U04082,2026-01-18,Germany,Android,store_feature,35-44,casual
U04083,2026-02-16,Brazil,iOS,organic,55+,casual
U04084,2026-02-17,United States,iOS,store_feature,25-34,casual
U04085,2026-01-31,United Kingdom,Web,influencer,18-24,casual
U04086,2026-02-07,United States,Web,organic,25-34,competitive
U04087,2026-01-17,United States,Android,referral,25-34,competitive
U04088,2026-02-25,India,iOS,influencer,18-24,casual
U04089,2026-02-28,Japan,iOS,store_feature,45-54,casual
U04090,2026-02-28,United Kingdom,iOS,paid_social,25-34,collector
U04091,2026-02-14,United States,Android,influencer,25-34,casual
U04092,2026-01-03,Brazil,iOS,referral,25-34,casual
U04093,2026-01-22,United Kingdom,Web,organic,18-24,collector
U04094,2026-01-27,Japan,Android,organic,25-34,competitive
U04095,2026-02-27,India,iOS,paid_social,25-34,casual
U04096,2026-02-02,Canada,iOS,paid_social,25-34,casual
U04097,2026-02-02,United States,iOS,organic,35-44,competitive
U04098,2026-01-09,United States,Android,organic,25-34,casual
U04099,2026-02-17,United States,Android,store_feature,25-34,collector
U04100,2026-01-21,Canada,iOS,referral,45-54,competitive
U04101,2026-01-06,United States,Android,organic,25-34,competitive
U04102,2026-03-01,United States,iOS,organic,25-34,competitive
U04103,2026-01-12,United States,iOS,organic,45-54,collector
U04104,2026-01-01,United States,Web,organic,25-34,casual
U04105,2026-01-05,Brazil,iOS,referral,25-34,casual
U04106,2026-01-28,United States,iOS,organic,35-44,competitive
U04107,2026-01-07,Japan,Android,influencer,25-34,casual
U04108,2026-02-20,United States,iOS,organic,45-54,competitive
U04109,2026-01-31,United States,iOS,organic,25-34,casual
U04110,2026-01-20,United States,iOS,store_feature,25-34,casual
U04111,2026-01-01,Brazil,iOS,paid_social,18-24,casual
U04112,2026-01-29,United States,Android,paid_social,18-24,competitive
U04113,2026-01-10,United Kingdom,iOS,organic,25-34,casual
U04114,2026-02-28,United States,Android,referral,18-24,casual
U04115,2026-01-18,India,Web,paid_social,25-34,casual
U04116,2026-01-29,United States,iOS,store_feature,25-34,casual
U04117,2026-01-02,Canada,iOS,referral,18-24,competitive
U04118,2026-01-08,Japan,iOS,store_feature,25-34,collector
U04119,2026-01-13,United States,iOS,referral,35-44,competitive
U04120,2026-01-04,United States,iOS,store_feature,25-34,competitive
U04121,2026-02-13,Japan,Android,referral,35-44,casual
U04122,2026-02-26,United States,iOS,paid_social,18-24,collector
U04123,2026-03-01,United States,Android,referral,18-24,collector
