transaction_id,user_id,timestamp,item_category,amount_usd,payment_type
T004876,U03821,2026-01-12 02:23:03,currency,18.01,wallet
T004877,U03825,2026-02-22 05:05:52,currency,17.08,card
T004878,U03825,2026-02-05 03:07:26,cosmetic,10.85,wallet
T004879,U03825,2026-02-27 08:37:30,cosmetic,4.26,wallet
T004880,U03825,2026-02-22 03:31:12,cosmetic,7.81,card
T004881,U03825,2026-03-05 12:44:18,booster,2.58,wallet
T004882,U03825,2026-02-05 15:36:16,battlepass,13.24,wallet
T004883,U03828,2026-03-02 22:34:45,battlepass,15.3,card
T004884,U03830,2026-02-08 06:56:07,currency,9.89,card
T004885,U03830,2026-01-17 03:34:25,expansion,23.73,card
T004886,U03830,2026-01-21 04:28:49,currency,14.87,card
T004887,U03831,2026-03-12 09:55:53,cosmetic,5.8,wallet
T004888,U03831,2026-02-23 15:30:28,cosmetic,5.2,wallet
T004889,U03832,2026-02-04 09:54:44,currency,8.58,card
T004890,U03832,2026-01-16 16:19:46,booster,5.5,card
T004891,U03832,2026-01-23 04:45:04,cosmetic,10.35,card
T004892,U03836,2026-02-26 08:30:26,cosmetic,7.86,card
T004893,U03836,2026-03-14 22:40:37,cosmetic,9.66,card
T004894,U03837,2026-02-09 21:22:54,expansion,12.34,card
T004895,U03837,2026-01-22 06:39:01,cosmetic,5.49,card
T004896,U03837,2026-01-16 07:51:41,cosmetic,7.51,card
T004897,U03837,2026-01-19 22:13:01,cosmetic,7.03,card
T004898,U03839,2026-03-20 23:05:55,cosmetic,9.35,card
T004899,U03842,2026-02-02 11:38:27,cosmetic,9.06,card
T004900,U03842,2026-02-26 03:09:47,cosmetic,8.15,card
T004901,U03842,2026-02-21 02:04:23,battlepass,16.23,card
T004902,U03845,2026-03-10 17:07:55,currency,15.15,card
T004903,U03845,2026-03-11 05:22:27,booster,3.15,wallet
T004904,U03845,2026-03-18 01:32:51,currency,18.08,wallet
T004905,U03845,2026-03-11 21:19:16,currency,18.26,wallet
T004906,U03846,2026-02-05 13:28:46,cosmetic,10.33,wallet
T004907,U03846,2026-02-21 15:21:34,cosmetic,10.66,card
T004908,U03846,2026-02-14 05:09:40,currency,11.63,wallet
T004909,U03847,2026-03-06 21:08:27,cosmetic,9.52,card
T004910,U03848,2026-02-08 15:24:15,battlepass,21.14,card
T004911,U03848,2026-02-12 18:39:28,cosmetic,6.82,card
T004912,U03850,2026-01-25 00:11:51,currency,9.13,card
T004913,U03850,2026-02-02 01:26:14,cosmetic,4.74,card
T004914,U03851,2026-03-13 02:33:37,booster,4.16,wallet
T004915,U03854,2026-01-28 20:20:40,expansion,23.96,card
T004916,U03856,2026-02-27 23:20:32,cosmetic,8.44,card
T004917,U03856,2026-02-21 00:55:23,booster,4.29,card
T004918,U03856,2026-02-14 06:47:46,currency,10.82,card
T004919,U03856,2026-02-25 12:44:32,expansion,28.4,card
T004920,U03856,2026-02-27 18:39:41,currency,21.63,card
T004921,U03860,2026-02-03 09:58:30,expansion,30.56,card
T004922,U03860,2026-02-04 22:18:28,booster,6.28,wallet
T004923,U03860,2026-02-24 12:15:27,currency,12.01,card
T004924,U03861,2026-02-09 03:20:08,expansion,22.3,card
T004925,U03861,2026-03-02 01:04:47,battlepass,18.72,card
T004926,U03861,2026-02-13 17:10:07,cosmetic,7.98,card
T004927,U03862,2026-02-18 17:39:08,expansion,29.66,card
T004928,U03862,2026-02-15 09:36:12,cosmetic,9.58,card
T004929,U03862,2026-02-15 00:40:24,booster,4.87,card
T004930,U03862,2026-02-28 02:33:18,currency,14.2,card
T004931,U03863,2026-01-16 15:55:18,cosmetic,4.73,wallet
T004932,U03863,2026-01-19 22:34:52,cosmetic,4.15,wallet
T004933,U03863,2026-01-29 11:03:17,currency,17.93,wallet
T004934,U03863,2026-02-09 12:56:10,currency,18.46,wallet
T004935,U03863,2026-01-17 20:51:57,booster,6.23,wallet
T004936,U03869,2026-01-18 03:46:19,cosmetic,8.94,card
T004937,U03869,2026-02-12 20:35:20,cosmetic,4.89,card
T004938,U03870,2026-03-03 08:05:04,battlepass,10.41,wallet
T004939,U03870,2026-03-02 05:11:07,currency,14.7,card
T004940,U03870,2026-03-03 08:57:48,battlepass,17.89,wallet
T004941,U03873,2026-03-17 23:46:25,cosmetic,5.26,card
T004942,U03873,2026-02-22 14:54:53,booster,4.82,card
T004943,U03874,2026-02-11 01:40:00,booster,4.97,card
T004944,U03874,2026-02-03 10:34:58,battlepass,8.82,card
T004945,U03874,2026-02-23 23:56:13,cosmetic,10.62,card
T004946,U03878,2026-01-18 21:10:12,cosmetic,8.91,card
T004947,U03878,2026-01-16 01:13:36,expansion,17.3,card
T004948,U03878,2026-01-16 19:24:35,cosmetic,8.34,card
T004949,U03880,2026-01-11 09:41:31,currency,13.29,wallet
T004950,U03880,2026-01-08 03:53:48,expansion,20.82,wallet
T004951,U03880,2026-01-19 14:16:38,currency,21.37,card
T004952,U03880,2026-01-21 01:10:02,battlepass,18.02,card
T004953,U03880,2026-01-20 08:09:40,booster,6.43,wallet
T004954,U03883,2026-02-04 04:02:10,cosmetic,4.05,card
T004955,U03883,2026-02-28 05:06:42,currency,19.53,card
T004956,U03883,2026-02-18 07:03:04,expansion,17.81,card
T004957,U03884,2026-01-30 13:24:55,cosmetic,5.14,wallet
T004958,U03884,2026-02-10 17:18:03,cosmetic,9.9,card
T004959,U03885,2026-01-11 09:24:43,booster,3.25,wallet
T004960,U03885,2026-01-19 07:44:57,currency,20.33,card
T004961,U03885,2026-02-08 07:44:06,currency,12.98,wallet
T004962,U03885,2026-01-27 04:35:08,cosmetic,4.56,wallet
T004963,U03885,2026-01-21 10:11:47,cosmetic,6.62,card
T004964,U03886,2026-02-04 05:57:50,expansion,20.17,card
T004965,U03886,2026-02-15 01:14:46,currency,9.57,card
T004966,U03888,2026-02-07 18:46:38,cosmetic,4.39,card
T004967,U03888,2026-01-24 05:15:30,booster,6.47,card
T004968,U03888,2026-01-31 21:54:51,currency,13.54,card
T004969,U03889,2026-02-02 14:07:37,battlepass,11.39,wallet
T004970,U03889,2026-01-11 05:55:50,currency,9.06,wallet
T004971,U03890,2026-03-09 01:42:29,expansion,17.83,wallet
T004972,U03890,2026-03-13 07:17:40,cosmetic,6.83,card
T004973,U03890,2026-03-19 02:14:26,expansion,16.55,wallet
T004974,U03890,2026-02-22 11:57:46,cosmetic,5.09,card
T004975,U03890,2026-03-04 14:05:29,currency,20.76,wallet
T004976,U03892,2026-03-03 12:09:59,cosmetic,5.44,card
T004977,U03892,2026-03-09 09:29:41,currency,14.1,card
T004978,U03892,2026-02-27 20:38:18,battlepass,21.43,card
T004979,U03893,2026-02-14 10:14:15,cosmetic,4.7,wallet
T004980,U03893,2026-02-24 06:13:25,currency,21.74,wallet
T004981,U03893,2026-02-24 13:38:49,cosmetic,9.26,wallet
T004982,U03894,2026-02-11 18:01:04,cosmetic,9.73,card
T004983,U03894,2026-02-06 11:22:50,expansion,26.02,card
T004984,U03894,2026-02-06 20:34:20,cosmetic,6.9,card
T004985,U03894,2026-01-16 09:23:29,booster,6.43,card
T004986,U03895,2026-02-20 10:41:22,currency,21.6,card
T004987,U03895,2026-02-15 16:11:36,booster,4.21,card
T004988,U03895,2026-02-16 22:20:49,cosmetic,4.21,card
T004989,U03896,2026-03-06 03:10:48,expansion,19.74,wallet
T004990,U03896,2026-03-16 09:11:44,cosmetic,7.89,card
T004991,U03896,2026-03-03 16:09:53,cosmetic,6.49,wallet
T004992,U03898,2026-01-23 17:43:44,cosmetic,6.65,wallet
T004993,U03898,2026-01-07 13:42:37,cosmetic,8.98,card
T004994,U03898,2026-01-05 13:27:10,battlepass,11.87,wallet
T004995,U03900,2026-03-22 14:46:02,cosmetic,5.46,wallet
T004996,U03900,2026-03-11 22:56:30,cosmetic,6.75,wallet
T004997,U03900,2026-03-02 05:33:31,expansion,24.76,card
T004998,U03901,2026-02-16 07:41:16,cosmetic,5.55,card
T004999,U03901,2026-02-23 03:22:32,expansion,30.1,wallet
T005000,U03901,2026-02-19 19:06:52,cosmetic,9.4,wallet
T005001,U03901,2026-02-20 16:55:51,currency,19.1,card
T005002,U03902,2026-03-11 05:13:15,battlepass,10.55,wallet
T005003,U03902,2026-03-27 20:12:26,expansion,30.98,wallet
T005004,U03902,2026-03-07 00:44:28,cosmetic,4.02,card
T005005,U03902,2026-03-12 17:05:55,cosmetic,9.72,card
T005006,U03904,2026-01-28 08:32:58,cosmetic,6.99,card
T005007,U03904,2026-01-08 20:13:56,cosmetic,7.02,card
T005008,U03904,2026-01-23 14:24:10,cosmetic,5.05,card
T005009,U03906,2026-02-15 19:44:46,cosmetic,5.33,wallet
T005010,U03906,2026-03-12 22:13:37,currency,8.22,wallet
T005011,U03907,2026-03-03 19:13:11,cosmetic,8.15,card
T005012,U03907,2026-03-10 01:31:14,cosmetic,4.95,card
T005013,U03910,2026-03-20 17:44:49,booster,2.84,card
T005014,U03910,2026-03-14 12:24:21,booster,6.35,card
T005015,U03910,2026-03-13 14:12:58,cosmetic,10.63,card
T005016,U03910,2026-03-02 18:37:08,currency,8.19,card
T005017,U03910,2026-03-13 12:52:56,booster,3.73,card
T005018,U03910,2026-03-01 19:01:33,cosmetic,4.87,card
T005019,U03911,2026-02-12 08:47:28,cosmetic,8.69,card
T005020,U03911,2026-02-05 06:01:31,battlepass,10.75,card
T005021,U03911,2026-02-11 17:47:26,battlepass,17.69,card
T005022,U03913,2026-01-14 09:09:45,cosmetic,5.19,wallet
T005023,U03913,2026-01-22 00:34:34,cosmetic,5.87,card
T005024,U03913,2026-02-07 04:17:02,cosmetic,8.0,wallet
T005025,U03914,2026-02-18 15:18:17,cosmetic,9.72,card
T005026,U03914,2026-02-27 09:13:01,cosmetic,8.08,wallet
T005027,U03916,2026-01-15 18:18:44,cosmetic,8.03,card
T005028,U03916,2026-01-14 20:11:12,currency,11.69,card
T005029,U03916,2026-01-15 19:57:17,cosmetic,7.88,card
T005030,U03918,2026-03-10 23:50:54,cosmetic,9.83,card
T005031,U03918,2026-02-20 14:55:58,booster,3.05,card
T005032,U03920,2026-02-11 17:06:25,cosmetic,5.45,card
T005033,U03920,2026-03-02 05:06:20,currency,11.11,card
T005034,U03920,2026-03-01 08:45:22,booster,3.79,card
T005035,U03920,2026-02-27 03:27:27,cosmetic,7.73,card
T005036,U03920,2026-02-15 08:49:34,cosmetic,7.31,card
T005037,U03924,2026-02-20 00:44:56,currency,14.83,wallet
T005038,U03930,2026-03-13 15:46:59,cosmetic,10.82,card
T005039,U03931,2026-02-27 16:40:32,cosmetic,5.16,card
T005040,U03932,2026-02-03 09:33:29,booster,4.07,wallet
T005041,U03932,2026-01-11 09:14:15,booster,3.39,card
T005042,U03932,2026-01-30 19:24:40,booster,3.91,wallet
T005043,U03932,2026-01-06 10:43:16,cosmetic,4.9,card
T005044,U03932,2026-01-22 19:01:48,expansion,22.78,card
T005045,U03932,2026-01-18 00:15:08,battlepass,13.28,wallet
T005046,U03934,2026-03-11 16:16:22,cosmetic,7.89,card
T005047,U03935,2026-01-15 17:15:56,currency,21.18,card
T005048,U03935,2026-01-16 20:57:02,battlepass,8.44,card
T005049,U03937,2026-02-09 16:29:47,cosmetic,10.06,card
T005050,U03937,2026-02-18 23:12:14,cosmetic,8.05,card
T005051,U03937,2026-02-10 13:39:59,cosmetic,7.23,card
T005052,U03937,2026-02-21 09:49:00,currency,16.36,card
T005053,U03939,2026-02-16 08:58:08,booster,4.53,card
T005054,U03939,2026-03-03 07:45:21,cosmetic,7.7,card
T005055,U03939,2026-02-20 08:24:37,booster,4.23,card
T005056,U03939,2026-03-10 03:42:00,currency,11.95,card
T005057,U03939,2026-02-18 14:07:32,cosmetic,8.7,card
T005058,U03941,2026-02-18 17:59:22,expansion,13.25,card
T005059,U03941,2026-02-12 00:32:18,currency,20.3,card
T005060,U03941,2026-02-19 01:07:00,booster,5.88,card
T005061,U03941,2026-02-11 18:05:36,cosmetic,10.47,card
T005062,U03942,2026-02-10 21:45:56,currency,20.08,card
T005063,U03942,2026-02-04 12:43:27,expansion,28.72,card
T005064,U03943,2026-03-21 02:47:03,cosmetic,7.58,card
T005065,U03943,2026-03-19 07:09:38,booster,3.22,card
T005066,U03943,2026-03-19 03:13:13,cosmetic,5.49,card
T005067,U03944,2026-03-11 15:20:07,currency,13.88,card
T005068,U03944,2026-03-23 10:03:57,booster,5.35,wallet
T005069,U03950,2026-01-13 18:24:30,expansion,30.01,card
T005070,U03951,2026-01-30 11:15:21,cosmetic,4.85,wallet
T005071,U03952,2026-02-12 00:30:01,currency,14.01,card
T005072,U03952,2026-02-08 15:46:39,battlepass,13.44,card
T005073,U03952,2026-01-20 12:53:50,cosmetic,6.54,card
T005074,U03952,2026-01-26 12:14:08,booster,3.95,card
T005075,U03960,2026-01-26 22:14:46,expansion,22.55,card
T005076,U03960,2026-02-10 05:36:31,cosmetic,6.34,card
T005077,U03963,2026-02-15 15:07:12,booster,4.6,card
T005078,U03964,2026-02-13 21:33:12,cosmetic,7.71,wallet
T005079,U03964,2026-02-09 12:59:29,cosmetic,10.58,card
T005080,U03964,2026-02-11 12:54:33,cosmetic,5.97,wallet
T005081,U03964,2026-02-07 10:50:54,expansion,21.32,card
T005082,U03965,2026-01-12 06:22:44,cosmetic,6.95,wallet
T005083,U03965,2026-01-19 14:05:28,expansion,27.45,wallet
T005084,U03966,2026-03-19 16:55:48,cosmetic,7.47,card
T005085,U03966,2026-03-22 23:35:42,booster,3.9,wallet
T005086,U03966,2026-03-20 15:47:25,booster,5.6,wallet
T005087,U03972,2026-03-14 18:21:05,cosmetic,7.43,card
T005088,U03972,2026-03-03 02:28:30,booster,6.1,card
T005089,U03972,2026-03-12 11:05:50,expansion,30.68,wallet
T005090,U03975,2026-01-07 17:09:05,cosmetic,8.79,card
T005091,U03975,2026-01-25 10:28:59,expansion,12.7,card
T005092,U03976,2026-03-02 12:02:04,cosmetic,8.42,card
T005093,U03976,2026-02-27 05:14:25,cosmetic,6.7,wallet
T005094,U03978,2026-03-17 23:38:19,currency,9.18,wallet
T005095,U03978,2026-03-21 06:49:40,currency,10.04,wallet
T005096,U03979,2026-02-25 09:41:53,battlepass,9.42,wallet
T005097,U03979,2026-02-26 19:19:01,currency,18.79,wallet
T005098,U03984,2026-02-13 07:32:09,expansion,22.99,wallet
T005099,U03984,2026-02-24 11:41:47,cosmetic,6.07,card
T005100,U03985,2026-03-15 09:14:10,battlepass,8.82,wallet
T005101,U03985,2026-03-01 13:58:50,currency,17.6,wallet
T005102,U03985,2026-03-06 17:13:19,booster,5.54,card
T005103,U03985,2026-03-09 19:28:52,cosmetic,4.5,card
T005104,U03985,2026-03-17 22:25:05,cosmetic,5.87,wallet
T005105,U03988,2026-01-11 00:53:08,currency,11.22,card
T005106,U03988,2026-01-08 09:59:38,battlepass,10.5,card
T005107,U03991,2026-02-16 11:45:17,booster,4.67,card
T005108,U03994,2026-02-03 18:38:33,currency,18.96,wallet
T005109,U03994,2026-02-08 23:28:37,currency,16.95,card
T005110,U03994,2026-02-13 05:54:24,booster,6.34,wallet
T005111,U03994,2026-02-07 03:26:04,booster,2.93,wallet
T005112,U03995,2026-02-10 01:06:10,expansion,16.04,card
T005113,U03996,2026-02-18 07:41:31,cosmetic,7.34,card
T005114,U03996,2026-01-29 06:20:15,cosmetic,8.56,card
T005115,U03996,2026-02-12 09:42:27,cosmetic,10.46,card
T005116,U03998,2026-02-21 06:49:40,cosmetic,6.23,card
T005117,U03998,2026-02-27 22:30:04,expansion,12.33,card
T005118,U03998,2026-03-06 00:28:27,booster,3.26,card
T005119,U03998,2026-02-26 02:59:14,cosmetic,5.26,card
T005120,U03999,2026-02-16 05:19:21,currency,14.19,card
T005121,U03999,2026-03-12 21:41:05,cosmetic,7.85,wallet
T005122,U04000,2026-02-04 00:36:46,expansion,16.72,card
T005123,U04000,2026-02-28 19:21:42,currency,16.24,wallet
T005124,U04000,2026-02-04 04:55:22,cosmetic,9.42,wallet
T005125,U04002,2026-03-09 22:35:14,currency,12.08,wallet
T005126,U04002,2026-03-20 10:05:10,expansion,31.64,wallet
T005127,U04002,2026-03-10 13:13:34,expansion,12.1,card
T005128,U04003,2026-01-03 12:28:04,cosmetic,8.1,wallet
T005129,U04003,2026-01-17 06:14:43,currency,13.34,wallet
T005130,U04004,2026-02-08 00:17:20,cosmetic,9.97,card
T005131,U04004,2026-02-25 16:08:14,booster,5.41,card
T005132,U04004,2026-01-31 07:19:25,cosmetic,6.44,card
T005133,U04005,2026-02-22 01:12:14,currency,8.11,card
T005134,U04007,2026-01-26 19:57:51,expansion,12.17,wallet
T005135,U04007,2026-01-23 01:05:24,cosmetic,8.49,card
T005136,U04010,2026-01-24 21:31:59,cosmetic,6.65,card
T005137,U04010,2026-01-27 00:34:58,battlepass,14.8,card
T005138,U04010,2026-01-30 00:35:14,booster,5.43,wallet
T005139,U04010,2026-01-13 05:27:38,currency,12.5,card
T005140,U04010,2026-01-19 10:48:32,booster,6.14,wallet
T005141,U04010,2026-02-02 19:23:15,cosmetic,4.93,wallet
T005142,U04011,2026-02-12 23:20:23,expansion,29.02,card
T005143,U04011,2026-01-24 13:13:43,expansion,26.21,card
T005144,U04011,2026-02-12 14:49:13,currency,15.8,card
T005145,U04011,2026-02-10 15:12:40,booster,6.07,card
T005146,U04012,2026-03-19 23:48:35,cosmetic,4.06,card
T005147,U04015,2026-02-05 21:11:39,currency,19.98,wallet
T005148,U04015,2026-02-10 00:53:26,cosmetic,4.4,wallet
T005149,U04015,2026-02-13 00:20:16,currency,9.66,wallet
T005150,U04015,2026-01-23 11:33:13,currency,15.6,card
T005151,U04018,2026-01-21 01:37:24,currency,20.55,wallet
T005152,U04020,2026-03-07 15:03:39,booster,2.74,card
T005153,U04020,2026-02-17 17:23:06,currency,20.65,card
T005154,U04020,2026-02-21 20:26:19,currency,10.67,card
T005155,U04020,2026-02-15 02:54:03,cosmetic,4.04,card
T005156,U04020,2026-02-22 00:49:12,currency,19.16,card
T005157,U04023,2026-02-26 23:50:24,currency,21.5,wallet
T005158,U04023,2026-02-21 20:10:32,booster,6.44,wallet
T005159,U04023,2026-03-03 15:32:39,currency,18.32,wallet
T005160,U04023,2026-02-13 16:46:21,booster,3.88,wallet
T005161,U04024,2026-02-04 19:33:11,booster,4.22,wallet
T005162,U04027,2026-01-23 16:05:44,currency,15.9,card
T005163,U04027,2026-01-25 02:42:22,currency,12.04,card
T005164,U04027,2026-01-27 20:24:07,cosmetic,6.96,card
T005165,U04028,2026-01-30 05:45:20,expansion,15.47,wallet
T005166,U04028,2026-01-29 03:41:33,booster,4.14,wallet
T005167,U04028,2026-02-05 23:20:34,expansion,30.11,wallet
T005168,U04028,2026-02-15 22:30:24,cosmetic,10.24,wallet
T005169,U04029,2026-03-08 01:03:51,cosmetic,8.21,wallet
T005170,U04029,2026-02-26 10:11:05,cosmetic,4.77,wallet
T005171,U04029,2026-03-04 04:35:41,expansion,15.41,wallet
T005172,U04031,2026-02-02 09:36:24,cosmetic,4.36,card
T005173,U04031,2026-02-23 06:10:31,cosmetic,10.24,card
T005174,U04031,2026-02-20 02:49:21,cosmetic,9.0,card
T005175,U04032,2026-02-28 14:10:32,currency,9.68,card
T005176,U04032,2026-02-15 18:05:54,booster,2.81,card
T005177,U04034,2026-01-28 04:16:20,cosmetic,5.71,wallet
T005178,U04034,2026-01-20 18:59:30,cosmetic,6.01,card
T005179,U04034,2026-02-05 05:05:54,expansion,23.67,wallet
T005180,U04037,2026-03-05 08:23:57,booster,2.7,card
T005181,U04037,2026-03-11 13:32:10,expansion,17.54,card
T005182,U04038,2026-02-19 06:43:35,battlepass,16.61,wallet
T005183,U04042,2026-02-16 00:23:58,cosmetic,5.11,card
T005184,U04042,2026-03-09 20:47:05,cosmetic,10.85,card
T005185,U04042,2026-02-18 23:45:05,currency,13.2,card
T005186,U04042,2026-03-05 21:08:09,expansion,19.93,card
T005187,U04042,2026-02-20 15:51:00,booster,5.61,card
T005188,U04042,2026-03-10 23:15:26,booster,5.13,card
T005189,U04045,2026-02-02 11:32:22,cosmetic,7.87,card
T005190,U04045,2026-02-12 03:27:39,booster,4.3,card
T005191,U04045,2026-02-17 12:26:56,currency,18.39,card
T005192,U04046,2026-01-08 19:33:27,battlepass,17.17,card
T005193,U04046,2026-01-17 10:10:49,cosmetic,5.79,card
T005194,U04046,2026-01-01 03:25:42,currency,15.83,wallet
T005195,U04046,2026-01-30 08:53:51,cosmetic,9.14,wallet
T005196,U04048,2026-02-10 01:58:48,currency,11.21,card
T005197,U04048,2026-01-20 07:09:27,currency,8.45,card
T005198,U04049,2026-01-26 12:40:55,booster,3.93,card
T005199,U04049,2026-02-06 16:12:04,cosmetic,7.5,card
T005200,U04052,2026-01-27 14:02:25,cosmetic,4.6,card
T005201,U04052,2026-02-13 02:09:11,cosmetic,7.43,card
T005202,U04052,2026-02-11 12:38:49,expansion,22.15,card
T005203,U04052,2026-02-02 23:01:47,cosmetic,10.96,card
T005204,U04052,2026-02-22 02:12:47,cosmetic,5.26,card
T005205,U04059,2026-02-03 09:49:50,battlepass,8.78,wallet
T005206,U04059,2026-01-28 07:49:05,battlepass,11.24,card
T005207,U04059,2026-01-22 23:56:38,battlepass,13.42,card
T005208,U04059,2026-01-17 00:59:29,battlepass,14.06,wallet
T005209,U04059,2026-02-09 05:33:11,cosmetic,6.85,card
T005210,U04059,2026-02-04 17:31:21,currency,12.43,wallet
T005211,U04059,2026-01-14 05:21:29,expansion,13.5,wallet
T005212,U04061,2026-01-18 10:54:50,booster,4.18,card
T005213,U04061,2026-01-30 15:08:22,expansion,16.41,wallet
T005214,U04061,2026-01-20 16:17:27,booster,6.31,card
T005215,U04066,2026-02-11 23:58:44,cosmetic,7.82,card
T005216,U04066,2026-01-25 19:05:33,currency,21.09,wallet
T005217,U04066,2026-01-26 12:38:44,currency,17.99,wallet
T005218,U04068,2026-02-15 01:13:34,expansion,31.73,wallet
T005219,U04068,2026-02-09 22:02:25,cosmetic,6.99,wallet
T005220,U04068,2026-01-27 05:23:37,booster,4.54,card
T005221,U04069,2026-03-13 08:45:28,expansion,29.59,card
T005222,U04069,2026-02-17 08:20:27,cosmetic,10.46,card
T005223,U04072,2026-03-11 01:00:58,battlepass,10.31,wallet
T005224,U04072,2026-03-15 23:17:45,cosmetic,7.84,card
T005225,U04076,2026-01-25 08:47:38,cosmetic,10.86,wallet
T005226,U04076,2026-01-26 15:35:22,currency,11.08,wallet
T005227,U04076,2026-01-09 08:07:38,currency,8.42,wallet
T005228,U04079,2026-02-07 03:26:03,cosmetic,9.81,card
T005229,U04079,2026-02-10 21:41:29,cosmetic,6.47,card
T005230,U04081,2026-03-17 21:42:36,booster,4.41,card
T005231,U04082,2026-02-13 21:26:06,currency,8.09,wallet
T005232,U04082,2026-02-07 09:01:08,booster,4.86,card
T005233,U04082,2026-02-12 12:30:12,expansion,18.29,card
T005234,U04082,2026-01-27 10:57:57,booster,3.46,card
T005235,U04084,2026-03-17 05:44:53,cosmetic,7.83,card
T005236,U04084,2026-03-13 15:47:22,currency,8.83,card
T005237,U04084,2026-02-17 10:56:34,currency,19.13,card
T005238,U04084,2026-03-07 02:21:24,cosmetic,9.29,card
T005239,U04087,2026-02-14 03:25:25,currency,10.56,card
T005240,U04087,2026-01-19 09:38:35,booster,6.3,card
T005241,U04087,2026-02-10 00:04:54,expansion,18.89,wallet
T005242,U04088,2026-03-13 14:00:28,cosmetic,5.2,card
T005243,U04088,2026-03-10 12:41:54,currency,17.45,card
T005244,U04088,2026-03-11 22:25:13,battlepass,11.63,card
T005245,U04092,2026-01-16 00:37:31,booster,3.05,card
T005246,U04092,2026-01-23 21:56:43,booster,6.03,card
T005247,U04092,2026-01-04 03:43:26,booster,3.4,card
T005248,U04092,2026-01-13 04:46:38,cosmetic,5.82,card
T005249,U04093,2026-01-30 22:34:04,booster,6.0,wallet
T005250,U04093,2026-01-24 06:00:58,booster,3.03,card
T005251,U04094,2026-01-27 22:30:59,cosmetic,10.24,card
T005252,U04094,2026-02-16 14:29:28,cosmetic,8.58,card
T005253,U04094,2026-02-11 09:05:28,currency,13.23,card
T005254,U04094,2026-02-23 14:28:17,battlepass,19.72,card
T005255,U04097,2026-02-15 16:09:45,cosmetic,5.37,wallet
T005256,U04097,2026-02-13 09:48:35,cosmetic,4.22,wallet
T005257,U04097,2026-02-22 21:28:45,expansion,24.15,card
T005258,U04098,2026-02-02 23:07:14,cosmetic,9.49,card
T005259,U04098,2026-02-02 02:52:19,cosmetic,7.34,wallet
T005260,U04098,2026-01-31 03:46:05,booster,4.63,wallet
T005261,U04099,2026-03-06 08:27:30,expansion,22.55,card
T005262,U04099,2026-03-13 02:16:56,booster,3.65,card
T005263,U04099,2026-02-28 16:32:21,cosmetic,6.88,card
T005264,U04100,2026-02-01 16:38:56,currency,11.08,wallet
T005265,U04100,2026-01-31 13:25:58,currency,10.29,card
T005266,U04101,2026-01-22 04:30:31,battlepass,14.92,card
T005267,U04102,2026-03-07 21:47:40,expansion,18.94,card
T005268,U04102,2026-03-16 08:25:54,battlepass,11.17,card
T005269,U04102,2026-03-15 23:39:22,cosmetic,9.37,wallet
T005270,U04102,2026-03-19 07:16:25,cosmetic,6.74,wallet
T005271,U04102,2026-03-21 19:35:42,cosmetic,5.85,wallet
T005272,U04103,2026-01-16 07:55:58,expansion,22.88,wallet
T005273,U04103,2026-02-04 04:56:20,cosmetic,4.03,wallet
T005274,U04106,2026-02-01 19:00:48,booster,5.03,wallet
T005275,U04106,2026-02-21 06:09:41,cosmetic,4.82,card
T005276,U04106,2026-01-30 12:28:28,expansion,27.62,wallet
T005277,U04110,2026-01-21 22:22:17,cosmetic,4.41,card
T005278,U04110,2026-02-02 08:23:38,cosmetic,5.99,card
T005279,U04110,2026-02-10 18:55:59,currency,21.38,card
T005280,U04110,2026-01-25 00:58:03,battlepass,9.66,card
T005281,U04111,2026-01-03 21:59:55,expansion,28.23,card
T005282,U04112,2026-02-13 11:51:37,cosmetic,7.53,card
T005283,U04112,2026-02-18 12:29:29,cosmetic,9.89,card
T005284,U04112,2026-02-20 12:35:33,booster,4.35,card
T005285,U04112,2026-02-06 23:23:29,currency,14.18,card
T005286,U04112,2026-02-05 11:02:35,expansion,24.72,card
T005287,U04114,2026-03-10 07:15:22,cosmetic,5.34,card
T005288,U04114,2026-03-02 22:31:53,booster,5.87,card
T005289,U04114,2026-03-11 23:37:59,currency,16.65,card
T005290,U04116,2026-02-21 17:56:13,booster,3.5,card
T005291,U04116,2026-02-08 14:26:19,currency,15.44,card
T005292,U04116,2026-02-01 11:03:29,cosmetic,4.03,card
T005293,U04116,2026-02-13 15:22:40,cosmetic,7.42,card
T005294,U04117,2026-01-22 06:19:01,battlepass,13.03,card
T005295,U04118,2026-01-25 07:37:11,cosmetic,4.56,card
T005296,U04119,2026-01-21 23:21:12,cosmetic,9.59,card
T005297,U04119,2026-01-17 19:22:35,currency,11.84,card
T005298,U04119,2026-02-06 12:27:39,expansion,16.24,card
T005299,U04122,2026-03-14 23:54:05,currency,8.94,wallet
T005300,U04122,2026-03-04 12:23:52,expansion,26.39,wallet
T005301,U04123,2026-03-05 16:28:02,currency,18.97,card
T005302,U04123,2026-03-18 20:02:02,booster,2.56,card
T005303,U04127,2026-01-28 04:27:47,cosmetic,7.33,wallet
T005304,U04127,2026-01-24 06:18:51,booster,6.33,wallet
T005305,U04128,2026-02-02 04:25:58,expansion,16.18,card
T005306,U04128,2026-02-03 16:58:59,currency,10.0,card
T005307,U04128,2026-01-13 02:53:52,booster,5.91,card
T005308,U04130,2026-02-08 21:55:50,currency,20.5,wallet
T005309,U04133,2026-02-20 08:40:29,expansion,15.86,card
